io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,18,2,54.971557316,10,2026-06-19 14:04:35
bgworkers,1,1,1,POWER,0,10,3,1.082798717,21,2026-06-19 14:04:36
bgworkers,1,1,1,POWER,0,19,4,.498209266,2,2026-06-19 14:04:37
bgworkers,1,1,1,POWER,0,3,5,.884634506,11,2026-06-19 14:04:38
bgworkers,1,1,1,POWER,0,7,6,5.918644177,5,2026-06-19 14:04:44
bgworkers,1,1,1,POWER,0,21,7,3.476425307,101,2026-06-19 14:04:47
bgworkers,1,1,1,POWER,0,15,8,1.442234093,4,2026-06-19 14:04:49
bgworkers,1,1,1,POWER,0,12,9,.891650376,3,2026-06-19 14:04:50
bgworkers,1,1,1,POWER,0,16,10,.489309230,18231,2026-06-19 14:04:50
bgworkers,1,1,1,POWER,0,8,11,1.323391705,3,2026-06-19 14:04:52
bgworkers,1,1,1,POWER,0,1,12,.132709964,1,2026-06-19 14:04:52
bgworkers,1,1,1,POWER,0,11,13,2.679548200,1063,2026-06-19 14:04:54
bgworkers,1,1,1,POWER,0,6,14,.803484584,2,2026-06-19 14:04:55
bgworkers,1,1,1,POWER,0,20,15,3.599478245,174,2026-06-19 14:04:59
bgworkers,1,1,1,POWER,0,14,16,.403867053,2,2026-06-19 14:04:59
bgworkers,1,1,1,POWER,0,22,17,.279221225,8,2026-06-19 14:05:00
bgworkers,1,1,1,POWER,0,4,18,.483115080,6,2026-06-19 14:05:00
bgworkers,1,1,1,POWER,0,9,19,2.096963912,176,2026-06-19 14:05:03
bgworkers,1,1,1,POWER,0,17,20,1.508103742,2,2026-06-19 14:05:04
bgworkers,1,1,1,POWER,0,2,21,.501412526,101,2026-06-19 14:05:05
bgworkers,1,1,1,POWER,0,13,22,.931300892,43,2026-06-19 14:05:06
bgworkers,1,1,1,POWER,0,5,23,1.029571580,6,2026-06-19 14:05:07
bgworkers,1,1,1,THROUGHPUT,2,22,23,.273362015,8,2026-06-19 14:05:08
bgworkers,1,1,1,THROUGHPUT,1,16,1,.516150091,18316,2026-06-19 14:05:09
bgworkers,1,1,1,THROUGHPUT,1,10,2,1.212521866,21,2026-06-19 14:05:10
bgworkers,1,1,1,THROUGHPUT,1,4,3,.636616498,6,2026-06-19 14:05:11
bgworkers,1,1,1,THROUGHPUT,2,17,24,2.611968601,2,2026-06-19 14:05:11
bgworkers,1,1,1,THROUGHPUT,1,3,4,.936184839,11,2026-06-19 14:05:12
bgworkers,1,1,1,THROUGHPUT,1,14,5,.631402324,2,2026-06-19 14:05:12
bgworkers,1,1,1,THROUGHPUT,2,21,25,4.292542049,101,2026-06-19 14:05:15
bgworkers,1,1,1,THROUGHPUT,2,19,26,.259643827,2,2026-06-19 14:05:16
bgworkers,1,1,1,THROUGHPUT,2,2,27,.565350868,101,2026-06-19 14:05:16
bgworkers,1,1,1,THROUGHPUT,2,14,28,.430985402,2,2026-06-19 14:05:17
bgworkers,1,1,1,THROUGHPUT,1,7,6,6.354720221,5,2026-06-19 14:05:19
bgworkers,1,1,1,THROUGHPUT,1,19,7,.229218175,2,2026-06-19 14:05:19
bgworkers,1,1,1,THROUGHPUT,1,6,8,.679725566,2,2026-06-19 14:05:20
bgworkers,1,1,1,THROUGHPUT,1,9,9,1.940706634,176,2026-06-19 14:05:22
bgworkers,1,1,1,THROUGHPUT,2,18,29,4.983619016,11,2026-06-19 14:05:22
bgworkers,1,1,1,THROUGHPUT,1,1,10,.108722359,1,2026-06-19 14:05:22
bgworkers,1,1,1,THROUGHPUT,2,5,30,1.050420722,6,2026-06-19 14:05:23
bgworkers,1,1,1,THROUGHPUT,1,13,11,1.114532969,43,2026-06-19 14:05:23
bgworkers,1,1,1,THROUGHPUT,2,8,31,.600784411,3,2026-06-19 14:05:24
bgworkers,1,1,1,THROUGHPUT,2,10,32,1.017949813,21,2026-06-19 14:05:25
bgworkers,1,1,1,THROUGHPUT,1,17,12,1.740505826,2,2026-06-19 14:05:25
bgworkers,1,1,1,THROUGHPUT,2,15,33,1.176465607,4,2026-06-19 14:05:26
bgworkers,1,1,1,THROUGHPUT,2,9,34,2.091645622,176,2026-06-19 14:05:28
