io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,1,2,.059425895,1,2025-11-14 09:35:13
bgworkers,1,1,1,POWER,0,2,3,18.573022317,19091,2025-11-14 09:35:33
bgworkers,1,1,1,POWER,0,3,4,58.651848461,452176,2025-11-14 09:36:32
bgworkers,1,1,1,POWER,0,4,5,71.118607304,6,2025-11-14 09:37:44
bgworkers,1,1,1,POWER,0,5,6,40.201647083,6,2025-11-14 09:38:26
bgworkers,1,1,1,POWER,0,6,7,30.499676975,2,2025-11-14 09:38:57
bgworkers,1,1,1,POWER,0,7,8,43.517557135,5,2025-11-14 09:39:42
bgworkers,1,1,1,POWER,0,8,9,49.042744435,3,2025-11-14 09:40:32
bgworkers,1,1,1,POWER,0,9,10,48.772944920,176,2025-11-14 09:41:22
bgworkers,1,1,1,POWER,0,10,11,54.541349931,1509433,2025-11-14 09:42:17
bgworkers,1,1,1,POWER,0,11,12,9.886001529,38781,2025-11-14 09:42:28
bgworkers,1,1,1,POWER,0,12,13,42.709953394,3,2025-11-14 09:43:12
bgworkers,1,1,1,POWER,0,13,14,25.001094372,46,2025-11-14 09:43:38
bgworkers,1,1,1,POWER,0,14,15,29.057113665,2,2025-11-14 09:44:08
bgworkers,1,1,1,POWER,0,15,16,64.095848897,4,2025-11-14 09:45:13
bgworkers,1,1,1,POWER,0,16,17,22.462887740,27841,2025-11-14 09:45:37
bgworkers,1,1,1,POWER,0,17,18,3.701581645,2,2025-11-14 09:45:42
bgworkers,1,1,1,POWER,0,18,19,157.850318492,263,2025-11-14 09:48:20
bgworkers,1,1,1,POWER,0,19,20,9.791232915,2,2025-11-14 09:48:31
bgworkers,1,1,1,POWER,0,20,21,2584.061966702,7178,2025-11-14 10:31:36
bgworkers,1,1,1,POWER,0,21,22,134.797583069,16080,2025-11-14 10:33:52
bgworkers,1,1,1,POWER,0,22,23,13.866422414,8,2025-11-14 10:34:07
bgworkers,1,1,1,THROUGHPUT,2,17,23,4.335306600,2,2025-11-14 10:34:27
bgworkers,1,1,1,THROUGHPUT,2,1,24,.056921427,1,2025-11-14 10:34:27
bgworkers,1,1,1,THROUGHPUT,2,2,25,25.938525820,19091,2025-11-14 10:34:53
bgworkers,1,1,1,THROUGHPUT,2,22,26,15.854318933,8,2025-11-14 10:35:08
bgworkers,1,1,1,THROUGHPUT,2,3,27,44.819861151,452176,2025-11-14 10:35:53
bgworkers,1,1,1,THROUGHPUT,2,14,28,29.897736114,2,2025-11-14 10:36:23
bgworkers,1,1,1,THROUGHPUT,2,11,29,12.205926221,38781,2025-11-14 10:36:35
bgworkers,1,1,1,THROUGHPUT,1,8,1,142.556394412,3,2025-11-14 10:36:45
bgworkers,1,1,1,THROUGHPUT,2,13,30,27.192404489,46,2025-11-14 10:37:03
bgworkers,1,1,1,THROUGHPUT,1,13,2,31.590160436,46,2025-11-14 10:37:16
bgworkers,1,1,1,THROUGHPUT,1,9,3,48.939951044,176,2025-11-14 10:38:05
bgworkers,1,1,1,THROUGHPUT,2,8,31,105.551685715,3,2025-11-14 10:38:48
bgworkers,1,1,1,THROUGHPUT,2,4,32,55.672285150,6,2025-11-14 10:39:44
bgworkers,1,1,1,THROUGHPUT,2,9,33,49.127804979,176,2025-11-14 10:40:33
bgworkers,1,1,1,THROUGHPUT,2,10,34,42.943119532,1509433,2025-11-14 10:41:16
bgworkers,1,1,1,THROUGHPUT,2,21,35,141.403575914,16080,2025-11-14 10:43:38
bgworkers,1,1,1,THROUGHPUT,2,19,36,17.519268306,2,2025-11-14 10:43:55
bgworkers,1,1,1,THROUGHPUT,1,20,4,4032.569947700,7178,2025-11-14 11:45:18
bgworkers,1,1,1,THROUGHPUT,1,14,5,23.979540180,2,2025-11-14 11:45:42
bgworkers,1,1,1,THROUGHPUT,1,6,6,23.072358869,2,2025-11-14 11:46:05
bgworkers,1,1,1,THROUGHPUT,1,16,7,19.913212425,27841,2025-11-14 11:46:25
bgworkers,1,1,1,THROUGHPUT,1,19,8,15.552001885,2,2025-11-14 11:46:41
bgworkers,1,1,1,THROUGHPUT,1,10,9,44.473092662,1509433,2025-11-14 11:47:25
bgworkers,1,1,1,THROUGHPUT,1,22,10,5.932476815,8,2025-11-14 11:47:31
bgworkers,1,1,1,THROUGHPUT,1,18,11,166.956376461,263,2025-11-14 11:50:18
bgworkers,1,1,1,THROUGHPUT,1,5,12,26.897137098,6,2025-11-14 11:50:45
bgworkers,1,1,1,THROUGHPUT,1,3,13,38.041828395,452176,2025-11-14 11:51:23
bgworkers,1,1,1,THROUGHPUT,2,20,37,4081.199415987,7178,2025-11-14 11:51:56
bgworkers,1,1,1,THROUGHPUT,1,15,14,56.226389576,4,2025-11-14 11:52:19
bgworkers,1,1,1,THROUGHPUT,1,11,15,9.562457059,38781,2025-11-14 11:52:29
bgworkers,1,1,1,THROUGHPUT,1,17,16,6.063068425,2,2025-11-14 11:52:35
bgworkers,1,1,1,THROUGHPUT,1,21,17,167.634092230,16080,2025-11-14 11:55:23
bgworkers,1,1,1,THROUGHPUT,1,7,18,30.824562055,5,2025-11-14 11:55:54
bgworkers,1,1,1,THROUGHPUT,1,1,19,.049322113,1,2025-11-14 11:55:54
bgworkers,1,1,1,THROUGHPUT,1,4,20,54.929653937,6,2025-11-14 11:56:49
