io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,1,2,.067809348,1,2025-11-03 00:23:00
bgworkers,1,1,1,POWER,0,2,3,.216080023,50,2025-11-03 00:23:02
bgworkers,1,1,1,POWER,0,3,4,.625483283,1218,2025-11-03 00:23:03
bgworkers,1,1,1,POWER,0,4,5,.141980441,6,2025-11-03 00:23:04
bgworkers,1,1,1,POWER,0,5,6,.114665520,6,2025-11-03 00:23:05
bgworkers,1,1,1,POWER,0,6,7,.109252111,2,2025-11-03 00:23:07
bgworkers,1,1,1,POWER,0,7,8,.130732110,5,2025-11-03 00:23:08
bgworkers,1,1,1,POWER,0,8,9,.128576584,3,2025-11-03 00:23:09
bgworkers,1,1,1,POWER,0,9,10,.310876298,176,2025-11-03 00:23:10
bgworkers,1,1,1,POWER,0,10,11,.175702394,3851,2025-11-03 00:23:12
bgworkers,1,1,1,POWER,0,11,12,.106388343,2294,2025-11-03 00:23:13
bgworkers,1,1,1,POWER,0,12,13,.126563364,3,2025-11-03 00:23:14
bgworkers,1,1,1,POWER,0,13,14,.144554915,38,2025-11-03 00:23:15
bgworkers,1,1,1,POWER,0,14,15,.115794501,2,2025-11-03 00:23:16
bgworkers,1,1,1,POWER,0,15,16,.169345615,4,2025-11-03 00:23:17
bgworkers,1,1,1,POWER,0,16,17,.121953782,2691,2025-11-03 00:23:18
bgworkers,1,1,1,POWER,0,17,18,19.728658450,2,2025-11-03 00:23:39
bgworkers,1,1,1,POWER,0,18,19,.431478981,4,2025-11-03 00:23:41
bgworkers,1,1,1,POWER,0,19,20,.134038002,2,2025-11-03 00:23:42
bgworkers,1,1,1,POWER,0,20,21,33.552840848,14,2025-11-03 00:24:16
bgworkers,1,1,1,POWER,0,21,22,.123511161,37,2025-11-03 00:24:18
bgworkers,1,1,1,POWER,0,22,23,.118106638,8,2025-11-03 00:24:19
bgworkers,1,1,1,THROUGHPUT,2,11,23,.074514857,2294,2025-11-03 00:24:20
bgworkers,1,1,1,THROUGHPUT,1,12,1,.104554886,3,2025-11-03 00:24:20
bgworkers,1,1,1,THROUGHPUT,2,5,24,.091840514,6,2025-11-03 00:24:20
bgworkers,1,1,1,THROUGHPUT,1,22,2,.088384054,8,2025-11-03 00:24:20
bgworkers,1,1,1,THROUGHPUT,2,10,25,.148613435,3851,2025-11-03 00:24:20
bgworkers,1,1,1,THROUGHPUT,2,4,26,.095468443,6,2025-11-03 00:24:20
bgworkers,1,1,1,THROUGHPUT,2,14,27,.092898703,2,2025-11-03 00:24:20
bgworkers,1,1,1,THROUGHPUT,2,1,28,.061203127,1,2025-11-03 00:24:21
bgworkers,1,1,1,THROUGHPUT,2,22,29,.108107923,8,2025-11-03 00:24:21
bgworkers,1,1,1,THROUGHPUT,2,15,30,.165947562,4,2025-11-03 00:24:21
bgworkers,1,1,1,THROUGHPUT,2,12,31,.111615188,3,2025-11-03 00:24:21
bgworkers,1,1,1,THROUGHPUT,2,18,32,.448687984,4,2025-11-03 00:24:21
bgworkers,1,1,1,THROUGHPUT,2,6,33,.106043182,2,2025-11-03 00:24:22
bgworkers,1,1,1,THROUGHPUT,2,2,34,.072306918,50,2025-11-03 00:24:22
bgworkers,1,1,1,THROUGHPUT,2,9,35,.222924496,176,2025-11-03 00:24:22
bgworkers,1,1,1,THROUGHPUT,1,17,3,19.351799173,2,2025-11-03 00:24:39
bgworkers,1,1,1,THROUGHPUT,1,4,4,.098844034,6,2025-11-03 00:24:40
bgworkers,1,1,1,THROUGHPUT,1,15,5,.150670770,4,2025-11-03 00:24:40
bgworkers,1,1,1,THROUGHPUT,2,17,36,18.606886827,2,2025-11-03 00:24:41
bgworkers,1,1,1,THROUGHPUT,1,20,6,33.223853752,14,2025-11-03 00:25:13
bgworkers,1,1,1,THROUGHPUT,1,10,7,.161122788,3851,2025-11-03 00:25:13
bgworkers,1,1,1,THROUGHPUT,1,7,8,.112675000,5,2025-11-03 00:25:13
bgworkers,1,1,1,THROUGHPUT,1,2,9,.074528389,50,2025-11-03 00:25:13
