io_method,iteration,run_in_iteration,global_run_id,test_type,stream_id,query_number,execution_order,execution_time_seconds,row_count,timestamp
bgworkers,1,1,1,POWER,0,1,2,,1,2025-11-03 23:35:57
bgworkers,1,1,1,POWER,0,2,3,,433,2025-11-03 23:35:59
bgworkers,1,1,1,POWER,0,3,4,,11414,2025-11-03 23:36:01
bgworkers,1,1,1,POWER,0,4,5,,6,2025-11-03 23:36:02
bgworkers,1,1,1,POWER,0,5,6,,6,2025-11-03 23:36:03
bgworkers,1,1,1,POWER,0,6,7,,2,2025-11-03 23:36:04
bgworkers,1,1,1,POWER,0,7,8,,5,2025-11-03 23:36:06
bgworkers,1,1,1,POWER,0,8,9,,3,2025-11-03 23:36:07
bgworkers,1,1,1,POWER,0,9,10,,176,2025-11-03 23:36:09
bgworkers,1,1,1,POWER,0,10,11,,38101,2025-11-03 23:36:10
bgworkers,1,1,1,POWER,0,11,12,,1,2025-11-03 23:36:12
bgworkers,1,1,1,POWER,0,12,13,,3,2025-11-03 23:36:13
bgworkers,1,1,1,POWER,0,13,14,,43,2025-11-03 23:36:14
bgworkers,1,1,1,POWER,0,14,15,,2,2025-11-03 23:36:16
bgworkers,1,1,1,POWER,0,15,16,,4,2025-11-03 23:36:17
bgworkers,1,1,1,POWER,0,16,17,,18432,2025-11-03 23:36:18
bgworkers,1,1,1,POWER,0,17,18,,2,2025-11-03 23:36:19
bgworkers,1,1,1,POWER,0,18,19,,13,2025-11-03 23:36:22
bgworkers,1,1,1,POWER,0,19,20,,2,2025-11-03 23:36:23
bgworkers,1,1,1,POWER,0,20,21,,171,2025-11-03 23:36:25
bgworkers,1,1,1,POWER,0,21,22,,394,2025-11-03 23:36:26
bgworkers,1,1,1,POWER,0,22,23,,8,2025-11-03 23:36:27
bgworkers,1,1,1,THROUGHPUT,1,19,1,,2,2025-11-03 23:36:28
bgworkers,1,1,1,THROUGHPUT,1,6,2,,2,2025-11-03 23:36:29
bgworkers,1,1,1,THROUGHPUT,1,5,3,,6,2025-11-03 23:36:29
bgworkers,1,1,1,THROUGHPUT,1,11,4,,1,2025-11-03 23:36:29
bgworkers,1,1,1,THROUGHPUT,1,3,5,,11414,2025-11-03 23:36:29
bgworkers,1,1,1,THROUGHPUT,1,13,6,,43,2025-11-03 23:36:30
bgworkers,1,1,1,THROUGHPUT,1,2,7,,433,2025-11-03 23:36:30
bgworkers,1,1,1,THROUGHPUT,1,15,8,,4,2025-11-03 23:36:31
bgworkers,1,1,1,THROUGHPUT,1,16,9,,18432,2025-11-03 23:36:31
bgworkers,1,1,1,THROUGHPUT,1,1,10,,1,2025-11-03 23:36:31
bgworkers,1,1,1,THROUGHPUT,1,7,11,,5,2025-11-03 23:36:31
bgworkers,1,1,1,THROUGHPUT,1,22,12,,8,2025-11-03 23:36:31
bgworkers,1,1,1,THROUGHPUT,1,12,13,,3,2025-11-03 23:36:31
bgworkers,1,1,1,THROUGHPUT,1,8,14,,3,2025-11-03 23:36:32
bgworkers,1,1,1,THROUGHPUT,1,17,15,,2,2025-11-03 23:36:32
bgworkers,1,1,1,THROUGHPUT,2,18,23,,13,2025-11-03 23:36:32
bgworkers,1,1,1,THROUGHPUT,1,10,16,,38101,2025-11-03 23:36:32
bgworkers,1,1,1,THROUGHPUT,2,20,24,,171,2025-11-03 23:36:33
bgworkers,1,1,1,THROUGHPUT,1,18,17,,13,2025-11-03 23:36:34
bgworkers,1,1,1,THROUGHPUT,2,21,25,,394,2025-11-03 23:36:34
bgworkers,1,1,1,THROUGHPUT,2,7,26,,5,2025-11-03 23:36:34
bgworkers,1,1,1,THROUGHPUT,1,9,18,,176,2025-11-03 23:36:34
bgworkers,1,1,1,THROUGHPUT,1,4,19,,6,2025-11-03 23:36:34
bgworkers,1,1,1,THROUGHPUT,2,9,27,,176,2025-11-03 23:36:34
bgworkers,1,1,1,THROUGHPUT,2,3,28,,11414,2025-11-03 23:36:35
bgworkers,1,1,1,THROUGHPUT,1,20,20,,171,2025-11-03 23:36:35
bgworkers,1,1,1,THROUGHPUT,1,21,21,,394,2025-11-03 23:36:35
bgworkers,1,1,1,THROUGHPUT,2,10,29,,38101,2025-11-03 23:36:35
bgworkers,1,1,1,THROUGHPUT,1,14,22,,2,2025-11-03 23:36:35
bgworkers,1,1,1,THROUGHPUT,2,5,30,,6,2025-11-03 23:36:35
bgworkers,1,1,1,THROUGHPUT,2,1,31,,1,2025-11-03 23:36:35
bgworkers,1,1,1,THROUGHPUT,2,12,32,,3,2025-11-03 23:36:36
bgworkers,1,1,1,THROUGHPUT,2,2,33,,433,2025-11-03 23:36:36
bgworkers,1,1,1,THROUGHPUT,2,22,34,,8,2025-11-03 23:36:36
bgworkers,1,1,1,THROUGHPUT,2,4,35,,6,2025-11-03 23:36:36
bgworkers,1,1,1,THROUGHPUT,2,14,36,,2,2025-11-03 23:36:37
bgworkers,1,1,1,THROUGHPUT,2,19,37,,2,2025-11-03 23:36:37
bgworkers,1,1,1,THROUGHPUT,2,11,38,,1,2025-11-03 23:36:37
bgworkers,1,1,1,THROUGHPUT,2,15,39,,4,2025-11-03 23:36:37
bgworkers,1,1,1,THROUGHPUT,2,16,40,,18432,2025-11-03 23:36:37
bgworkers,1,1,1,THROUGHPUT,2,17,41,,2,2025-11-03 23:36:37
bgworkers,1,1,1,THROUGHPUT,2,8,42,,3,2025-11-03 23:36:38
bgworkers,1,1,1,THROUGHPUT,2,6,43,,2,2025-11-03 23:36:38
bgworkers,1,1,1,THROUGHPUT,2,13,44,,43,2025-11-03 23:36:38
